;;;Temps;Profondeur (m);Surconsommation (%);Pression béton (bar);Vitesse d'avancement (m/h);Couple de rotation (bar);Vitesse de rotation (rev/min)
;;;00:10:34;21,06;337,7;1,2;292;218,4;24,2
;;;00:10:35;21,09;337,7;1,2;331;219,5;24,0
;;;00:10:35;21,11;337,7;1,2;331;219,5;24,0
;;;00:10:35;21,14;337,7;1,2;311;215,2;23,9
;;;00:10:36;21,17;337,7;1,2;568;214,1;23,9
;;;00:10:36;21,19;337,7;1,2;409;214,1;23,9
;;;00:10:36;21,22;337,7;1,2;317;214,7;23,9
;;;00:10:37;21,25;337,7;1,2;560;215,2;24,0
;;;00:10:37;21,28;337,7;1,2;263;215,2;24,0
;;;00:10:37;21,30;337,7;1,2;311;215,2;23,9
;;;00:10:38;21,33;337,7;1,2;265;215,2;23,9
;;;00:10:38;21,36;337,7;1,2;269;215,2;23,9
;;;00:10:38;21,38;337,7;1,2;370;215,2;24,5
;;;00:10:39;21,41;337,7;1,2;331;215,2;25,0
;;;00:10:39;21,43;337,7;1,2;422;215,2;25,0
;;;00:10:39;21,45;337,7;1,2;341;215,4;24,9
;;;00:10:40;21,48;337,7;1,2;331;216,3;24,9
;;;00:10:40;21,50;337,7;1,2;311;216,3;24,9
;;;00:10:40;21,53;337,7;1,2;462;216,3;24,9
;;;00:10:40;21,55;337,7;1,2;311;215,4;25,0
;;;00:10:41;21,58;337,7;1,2;349;215,2;25,0
;;;00:10:41;21,60;337,7;1,2;360;215,2;25,0
;;;00:10:41;21,63;337,7;1,2;302;214,3;24,2
;;;00:10:42;21,65;337,7;1,2;311;214,1;24,0
;;;00:10:42;21,67;337,7;1,2;401;214,1;24,0
;;;00:10:42;21,70;337,7;1,2;360;214,6;24,0
;;;00:10:43;21,72;337,7;1,2;350;215,2;24,0
;;;00:10:43;21,74;337,7;1,2;350;215,2;24,0
;;;00:10:43;21,78;337,7;1,2;360;214,8;24,3
;;;00:10:43;21,80;337,7;1,2;300;214,1;24,9
;;;00:10:44;21,83;337,7;1,2;229;214,1;24,9
;;;00:10:44;21,85;337,7;1,2;353;214,4;24,9
;;;00:10:45;21,88;337,7;1,2;292;215,2;25,0
;;;00:10:45;21,90;337,7;1,2;302;215,2;25,0
;;;00:10:45;21,92;337,7;1,2;360;215,2;25,0
;;;00:10:45;21,95;337,7;1,2;321;215,2;23,9
;;;00:10:46;21,97;337,7;1,2;377;215,2;23,9
;;;00:10:46;22,00;337,7;1,2;311;215,2;23,9
;;;00:10:46;22,02;337,7;1,2;350;214,3;23,9
;;;00:10:47;22,04;337,7;1,2;292;214,1;24,0
;;;00:10:47;22,07;337,7;1,2;327;214,1;24,0
;;;00:10:47;22,09;337,7;1,2;401;215,2;23,9
;;;00:10:48;22,11;337,7;1,2;311;216,3;23,9
;;;00:10:48;22,14;337,7;1,2;399;216,3;23,9
;;;00:10:48;22,16;337,7;1,2;272;216,1;23,9
;;;00:10:48;22,18;337,7;1,2;438;215,2;23,9
;;;00:10:49;22,21;337,7;1,2;301;215,2;23,9
;;;00:10:49;22,23;337,7;1,2;321;215,2;23,9
;;;00:10:49;22,25;337,7;1,2;292;216,3;23,9
;;;00:10:50;22,28;337,7;1,2;331;216,3;23,9
;;;00:10:50;22,30;337,7;1,2;341;216,3;23,9
;;;00:10:50;22,33;337,7;1,2;428;217,6;24,0
;;;00:10:51;22,35;337,7;1,2;363;218,4;24,0
;;;00:10:51;22,38;337,7;1,2;256;218,4;24,0
;;;00:10:51;22,40;337,7;1,2;377;217,9;24,0
;;;00:10:52;22,42;337,7;1,2;292;216,3;24,0
;;;00:10:52;22,45;337,7;1,2;257;216,3;24,0
;;;00:10:52;22,48;337,7;1,2;316;217,4;23,5
;;;00:10:53;22,50;337,7;1,2;272;218,4;22,9
;;;00:10:53;22,52;337,7;1,2;341;218,4;22,9
;;;00:10:53;22,55;337,7;1,2;331;218,7;23,1
;;;00:10:53;22,57;337,7;1,2;341;219,5;24,0
;;;00:10:54;22,59;337,7;1,2;311;219,5;24,0
;;;00:10:54;22,62;337,7;1,2;331;219,5;24,0
;;;00:10:54;22,64;337,7;1,2;282;220,4;23,1
;;;00:10:55;22,66;337,7;1,2;302;220,6;22,9
;;;00:10:55;22,68;337,7;1,2;365;220,6;22,9
;;;00:10:55;22,71;337,7;1,2;311;221,2;23,5
;;;00:10:56;22,73;337,7;1,2;331;221,7;24,0
;;;00:10:56;22,75;337,7;1,2;341;221,7;24,0
;;;00:10:56;22,78;337,7;1,2;272;221,7;23,6
;;;00:10:57;22,80;337,7;1,2;401;221,7;23,0
;;;00:10:57;22,82;337,7;1,2;360;221,7;23,0
;;;00:10:57;22,85;337,7;1,2;282;221,7;23,0
;;;00:10:58;22,87;337,7;1,2;318;222,8;24,0
;;;00:10:58;22,89;337,7;1,2;389;222,8;24,0
;;;00:10:58;22,92;337,7;1,2;302;222,8;24,0
;;;00:10:58;22,94;337,7;1,2;392;223,6;23,0
;;;00:10:59;22,96;337,7;1,2;264;223,8;22,8
;;;00:10:59;22,99;337,7;1,2;465;223,8;22,8
;;;00:10:59;23,01;337,7;1,2;328;223,8;22,8
;;;00:11:00;23,03;337,7;1,2;301;223,8;23,0
;;;00:11:00;23,07;337,7;1,2;276;223,8;23,0
;;;00:11:00;23,09;337,7;1,2;302;224,3;23,0
;;;00:11:01;23,11;337,7;1,2;414;226,0;23,0
;;;00:11:01;23,14;337,7;1,2;311;226,0;23,0
;;;00:11:01;23,16;337,7;1,2;360;226,0;23,0
;;;00:11:01;23,18;337,7;1,2;321;224,9;23,0
;;;00:11:02;23,21;337,7;1,2;311;224,9;23,0
;;;00:11:02;23,23;337,7;1,2;365;224,9;23,0
;;;00:11:02;23,26;337,7;1,2;311;226,2;23,0
;;;00:11:03;23,28;337,7;1,2;269;227,1;23,0
;;;00:11:03;23,30;337,7;1,2;292;227,1;23,0
;;;00:11:03;23,33;337,7;1,2;331;227,1;22,9
;;;00:11:04;23,35;337,7;1,2;438;227,1;22,7
;;;00:11:04;23,37;337,7;1,2;292;227,1;22,7
;;;00:11:04;23,40;337,7;1,2;360;227,1;22,8
;;;00:11:05;23,42;337,7;1,2;321;227,1;22,9
;;;00:11:05;23,45;337,7;1,2;302;227,1;22,9
;;;00:11:05;23,47;337,7;1,2;365;227,1;22,9
;;;00:11:05;23,49;337,7;1,2;353;228,7;23,0
;;;00:11:06;23,52;337,7;1,2;454;229,2;23,0
;;;00:11:06;23,55;337,7;1,2;257;229,2;23,0
;;;00:11:06;23,57;337,7;1,2;308;229,2;22,9
;;;00:11:07;23,60;337,7;1,2;255;229,2;22,9
;;;00:11:07;23,63;337,7;1,2;335;229,2;22,9
;;;00:11:08;23,66;337,7;1,2;305;231,4;22,8
;;;00:11:08;23,68;337,7;1,2;247;231,4;22,8
;;;00:11:08;23,71;337,7;1,2;302;231,4;22,8
;;;00:11:08;23,73;337,7;1,2;353;231,4;22,8
;;;00:11:09;23,75;337,7;1,2;292;231,4;22,8
;;;00:11:09;23,78;337,7;1,2;360;231,4;22,8
;;;00:11:09;23,80;337,7;1,2;321;231,8;22,8
;;;00:11:10;23,82;337,7;1,2;311;232,5;22,9
;;;00:11:10;23,84;337,7;1,2;401;232,5;22,9
;;;00:11:10;23,87;337,7;1,2;302;232,5;22,9
;;;00:11:11;23,89;337,7;1,2;341;235,7;22,9
;;;00:11:11;23,92;337,7;1,2;302;235,7;22,9
;;;00:11:11;23,94;337,7;1,2;311;235,7;22,9
;;;00:11:11;23,96;337,7;1,2;365;239,0;21,9
;;;00:11:12;23,99;337,7;1,2;360;239,0;21,9
;;;00:11:12;24,01;337,7;1,2;405;239,0;21,9
;;;00:11:12;24,03;337,7;1,2;388;239,2;21,9
;;;00:11:13;24,06;337,7;1,2;358;240,0;22,0
;;;00:11:13;24,08;337,7;1,2;282;240,0;22,0
;;;00:11:13;24,10;337,7;1,2;321;240,0;22,0
;;;00:11:14;24,12;337,7;1,2;389;241,1;22,0
;;;00:11:14;24,15;337,7;1,2;302;241,1;22,0
;;;00:11:14;24,17;337,7;1,2;379;241,1;22,0
;;;00:11:14;24,19;337,7;1,2;282;244,6;22,0
;;;00:11:15;24,22;337,7;1,2;282;245,4;22,0
;;;00:11:15;24,24;337,7;1,2;389;245,4;22,0
;;;00:11:15;24,26;337,7;1,2;302;247,2;22,0
;;;00:11:16;24,28;337,7;1,2;311;249,8;22,0
;;;00:11:16;24,31;337,7;1,2;321;249,8;22,0
;;;00:11:16;24,33;337,7;1,2;292;250,2;21,6
;;;00:11:17;24,35;337,7;1,2;353;250,8;21,0
;;;00:11:17;24,37;337,7;1,2;311;250,8;21,0
;;;00:11:17;24,40;337,7;1,2;357;250,8;21,0
;;;00:11:18;24,42;337,7;1,2;315;248,7;22,0
;;;00:11:18;24,45;337,7;1,2;389;248,7;22,0
;;;00:11:18;24,48;337,7;1,2;275;248,7;22,0
;;;00:11:19;24,51;337,7;1,2;301;257,3;21,0
;;;00:11:19;24,53;337,7;1,2;282;257,3;21,0
;;;00:11:19;24,55;337,7;1,2;389;257,3;21,0
;;;00:11:19;24,57;337,7;1,2;311;259,0;20,1
;;;00:11:20;24,60;337,7;1,2;240;259,5;19,9
;;;00:11:20;24,62;337,7;1,2;272;259,5;19,9
;;;00:11:20;24,64;337,7;1,2;401;260,6;20,4
;;;00:11:21;24,66;337,7;1,2;272;261,6;20,9
;;;00:11:21;24,68;337,7;1,2;311;261,6;20,9
;;;00:11:21;24,70;337,7;1,2;272;262,7;20,7
;;;00:11:22;24,72;337,7;1,2;272;267,0;20,0
;;;00:11:22;24,74;337,7;1,2;341;267,0;20,0
;;;00:11:22;24,76;337,7;1,2;272;267,0;20,0
;;;00:11:23;24,79;337,7;1,2;311;271,4;19,9
;;;00:11:23;24,81;337,7;1,2;272;271,4;19,9
;;;00:11:23;24,83;337,7;1,2;341;271,4;19,9
;;;00:11:23;24,85;337,7;1,2;272;273,3;19,3
;;;00:11:24;24,87;337,7;1,2;272;274,6;19,0
;;;00:11:24;24,89;337,7;1,2;311;274,6;19,0
;;;00:11:24;24,91;337,7;1,2;272;278,9;18,9
;;;00:11:25;24,93;337,7;1,2;341;285,4;18,8
;;;00:11:25;24,95;337,7;1,2;272;285,4;18,8
;;;00:11:25;24,98;337,7;1,2;360;285,4;18,8
;;;00:11:26;25,00;337,7;1,2;305;294,0;17,9
;;;00:11:26;25,02;337,7;1,2;297;294,0;17,9
;;;00:11:26;25,05;337,7;1,2;303;294,0;17,9
;;;00:11:27;25,07;337,7;1,2;231;296,8;18,0
;;;00:11:27;25,09;337,7;1,2;195;297,3;18,0
;;;00:11:27;25,12;337,7;1,2;232;295,1;17,4
;;;00:11:28;25,15;337,7;1,2;247;289,7;16,0
;;;00:11:28;25,17;337,7;1,2;272;289,7;16,0
;;;00:11:28;25,19;337,7;1,2;311;270,3;16,0
;;;00:11:29;25,21;337,7;1,2;282;241,1;16,0
;;;00:11:29;25,23;337,7;1,2;272;241,1;16,0
;;;00:11:29;25,25;337,7;1,2;414;241,1;16,0
;;;00:11:30;25,27;337,7;1,2;292;263,8;18,0
;;;00:11:30;25,30;337,7;1,2;360;263,8;18,0
;;;00:11:30;25,32;337,7;1,2;331;263,8;18,0
;;;00:11:30;25,35;337,7;1,2;377;271,9;18,7
;;;00:11:31;25,37;337,7;1,2;321;274,6;19,0
;;;00:11:31;25,40;337,7;1,2;426;274,6;19,0
;;;00:11:31;25,43;337,7;1,2;282;281,7;19,0
;;;00:11:32;25,45;337,7;1,2;341;286,5;19,0
;;;00:11:32;25,49;337,7;1,2;281;286,5;19,0
;;;00:11:32;25,51;337,7;1,2;298;287,8;19,0
;;;00:11:33;25,54;337,7;1,2;389;288,6;19,0
;;;00:11:33;25,56;337,7;1,2;331;288,6;19,0
;;;00:11:33;25,58;337,7;1,2;331;289,9;18,6
;;;00:11:34;25,61;337,7;1,2;341;291,9;18,0
;;;00:11:34;25,63;337,7;1,2;311;291,9;18,0
;;;00:11:34;25,65;337,7;1,2;243;253,7;16,0
;;;00:11:35;25,67;337,7;1,2;253;177,4;12,0
;;;00:11:35;25,70;337,7;1,2;257;177,4;12,0
;;;00:11:35;25,72;337,7;1,2;272;176,8;12,0
;;;00:11:36;25,74;337,7;1,2;284;176,3;12,0
;;;00:11:36;25,76;337,7;1,2;251;176,3;12,0
;;;00:11:37;25,79;337,7;1,2;357;181,5;11,2
;;;00:11:37;25,82;337,7;1,2;199;182,8;11,0
;;;00:11:38;25,85;337,7;1,2;213;183,3;11,0
;;;00:11:38;25,87;337,7;1,2;260;183,9;11,0
;;;00:11:38;25,89;337,7;1,2;231;183,9;11,0
;;;00:11:39;25,92;337,7;1,2;259;187,5;11,0
;;;00:11:39;25,94;337,7;1,2;257;188,2;11,0
;;;00:11:39;25,97;337,7;1,2;341;188,2;11,0
;;;00:11:40;25,99;337,7;1,2;272;192,5;10,9
;;;00:11:40;26,01;337,7;1,2;236;192,5;10,9
;;;00:11:40;26,03;337,7;1,2;338;192,5;10,9
;;;00:11:41;26,06;337,7;1,2;257;192,5;11,0
;;;00:11:41;26,08;337,7;1,2;272;192,5;11,0
;;;00:11:42;26,10;337,7;1,2;284;196,3;11,0
;;;00:11:42;26,12;337,7;1,2;236;200,1;10,9
;;;00:11:42;26,12;337,7;1,2;0;175,2;10,0
;;;00:11:42;26,12;337,7;1,2;0;175,2;10,0
;;;00:11:42;26,12;337,7;1,2;0;180,1;10,0
;;;00:11:52;26,12;337,6;1,2;0;182,4;10,0
;;;00:12:02;26,12;337,6;1,2;0;183,0;10,0
;;;00:12:06;26,12;337,6;1,2;0;184,3;10,0
;;;00:12:06;26,12;337,6;1,2;1;185,6;10,0
;;;00:12:16;26,12;337,6;1,1;0;186,5;10,0
;;;00:12:26;26,12;337,6;1,1;0;187,2;10,0
;;;00:12:36;26,12;337,6;1,4;0;187,0;10,0
;;;00:12:38;26,10;337,6;1,6;56;186,5;10,0
;;;00:12:38;26,07;335,8;1,7;189;187,7;10,0
;;;00:12:39;26,04;334,0;1,7;182;188,2;10,0
;;;00:12:39;26,02;331,6;1,8;225;183,9;10,0
;;;00:12:40;25,99;328,7;1,8;225;183,9;10,0
;;;00:12:40;25,97;325,8;1,8;209;180,6;10,0
;;;00:12:41;25,95;322,5;1,8;195;180,6;10,0
;;;00:12:41;25,93;318,8;1,9;268;180,6;10,0
;;;00:12:42;25,91;314,1;1,8;243;180,6;10,0
;;;00:12:42;25,89;309,3;1,7;174;179,3;10,0
;;;00:12:43;25,85;302,5;1,6;150;177,4;10,0
;;;00:12:43;25,83;297,4;1,5;192;174,6;10,0
;;;00:12:43;25,81;292,0;1,5;203;170,9;10,0
;;;00:12:44;25,79;286,3;1,5;268;170,9;10,0
;;;00:12:44;25,77;280,4;1,5;215;168,1;10,0
;;;00:12:45;25,75;274,2;1,5;203;167,7;10,0
;;;00:12:45;25,73;267,9;1,5;195;165,8;10,0
;;;00:12:46;25,71;261,5;1,5;219;164,4;10,0
;;;00:12:46;25,69;254,9;1,6;219;164,4;10,0
;;;00:12:46;25,67;248,1;1,6;236;160,1;10,0
;;;00:12:47;25,65;241,1;1,6;235;160,1;10,0
;;;00:12:47;25,62;233,8;1,6;202;158,9;10,0
;;;00:12:48;25,60;226,8;1,6;219;158,0;10,0
;;;00:12:48;25,58;219,6;1,6;268;157,4;10,0
;;;00:12:48;25,56;211,6;1,6;215;154,7;10,0
;;;00:12:49;25,53;202,8;1,6;268;154,7;10,0
;;;00:12:49;25,51;194,5;1,6;266;152,3;10,0
;;;00:12:50;25,49;187,1;1,6;211;151,5;10,0
;;;00:12:50;25,46;179,9;1,6;241;149,3;10,0
;;;00:12:51;25,44;173,1;1,6;251;148,2;10,0
;;;00:12:51;25,42;166,5;1,6;222;147,9;10,0
;;;00:12:51;25,40;159,8;1,6;268;146,1;10,0
;;;00:12:52;25,38;152,9;1,6;194;146,1;10,0
;;;00:12:52;25,36;146,3;1,6;215;144,8;10,0
;;;00:12:53;25,34;140,2;1,7;235;143,9;10,0
;;;00:12:53;25,32;134,3;1,7;195;143,6;10,0
;;;00:12:53;25,29;128,6;1,7;219;142,8;10,0
;;;00:12:54;25,27;123,0;1,7;174;142,8;10,0
;;;00:12:54;25,25;117,4;1,7;292;141,9;9,9
;;;00:12:55;25,23;110,4;1,7;202;141,8;9,9
;;;00:12:56;25,19;102,8;1,7;78;141,8;9,9
;;;00:12:56;25,17;97,9;1,7;499;139,1;9,7
;;;00:12:56;25,15;93,0;1,7;381;136,4;9,5
;;;00:12:57;25,12;87,9;1,7;353;136,4;9,5
;;;00:12:57;25,10;83,4;1,7;257;135,7;9,6
;;;00:12:58;25,07;78,9;1,8;174;134,2;10,0
;;;00:12:58;25,05;75,4;1,8;298;134,2;10,0
;;;00:12:59;25,03;72,0;1,8;108;133,2;10,0
;;;00:12:59;25,01;67,4;1,8;138;133,1;10,0
;;;00:13:00;24,96;62,0;1,8;114;133,0;9,8
;;;00:13:01;24,94;58,7;1,8;266;131,0;9,4
;;;00:13:01;24,91;55,0;1,9;165;130,2;9,4
;;;00:13:02;24,87;51,9;1,9;178;123,4;9,3
;;;00:13:02;24,85;49,7;1,9;100;122,9;9,6
;;;00:13:03;24,83;47,5;1,9;219;122,3;9,9
;;;00:13:04;24,80;45,3;2,0;119;121,6;9,9
;;;00:13:04;24,77;43,5;2,0;138;120,1;10,0
;;;00:13:05;24,75;42,1;2,0;117;116,9;10,0
;;;00:13:05;24,73;40,9;2,1;166;116,4;10,0
;;;00:13:06;24,71;39,7;2,1;158;115,8;10,0
;;;00:13:06;24,69;38,7;2,1;173;115,3;10,0
;;;00:13:07;24,66;37,7;2,1;193;114,8;10,0
;;;00:13:07;24,64;36,8;2,2;211;113,8;10,0
;;;00:13:08;24,62;35,9;2,2;284;112,6;10,0
;;;00:13:08;24,60;35,0;2,2;197;112,2;10,0
;;;00:13:09;24,57;34,3;2,2;136;111,5;10,0
;;;00:13:09;24,55;33,6;2,3;236;110,3;10,0
;;;00:13:10;24,53;33,0;2,3;215;109,4;10,0
;;;00:13:10;24,51;32,4;2,3;201;109,8;10,0
;;;00:13:11;24,48;31,9;2,4;195;110,4;10,0
;;;00:13:11;24,46;31,5;2,4;158;110,4;10,0
;;;00:13:12;24,44;31,0;2,5;182;110,4;9,9
;;;00:13:12;24,42;30,6;2,5;219;109,4;10,0
;;;00:13:13;24,39;30,3;2,5;195;108,3;10,0
;;;00:13:13;24,37;30,0;2,6;150;108,3;10,0
;;;00:13:14;24,35;29,7;2,6;195;108,3;10,0
;;;00:13:14;24,33;29,4;2,7;158;108,0;10,0
;;;00:13:15;24,31;29,1;2,7;182;107,2;9,9
;;;00:13:15;24,28;28,8;2,8;219;106,8;10,0
;;;00:13:16;24,26;28,6;2,8;213;106,1;10,0
;;;00:13:16;24,24;28,4;2,8;164;106,5;10,0
;;;00:13:17;24,22;28,2;2,9;206;107,2;10,0
;;;00:13:17;24,20;28,0;2,9;201;106,7;10,0
;;;00:13:18;24,17;27,8;3,0;170;106,1;10,0
;;;00:13:19;24,15;27,6;3,1;50;106,1;10,0
;;;00:13:19;24,13;27,3;3,2;446;105,6;10,0
;;;00:13:20;24,10;27,1;3,2;415;105,0;9,9
;;;00:13:20;24,08;26,9;3,2;222;105,0;9,9
;;;00:13:21;24,05;26,7;3,3;185;103,6;9,7
;;;00:13:21;24,03;26,5;3,3;210;102,9;9,6
;;;00:13:22;24,01;26,3;3,4;176;103,5;9,7
;;;00:13:22;23,98;26,1;3,4;158;104,0;9,8
;;;00:13:23;23,95;25,9;3,5;199;103,0;10,0
;;;00:13:23;23,93;25,7;3,6;264;102,9;10,0
;;;00:13:24;23,90;25,5;3,6;316;103,8;10,0
;;;00:13:24;23,88;25,4;3,6;181;104,0;10,0
;;;00:13:25;23,86;25,0;3,7;158;104,0;10,0
;;;00:13:26;23,82;24,8;3,7;120;104,0;10,0
;;;00:13:26;23,79;24,6;3,9;392;104,0;10,0
;;;00:13:27;23,77;24,4;3,9;159;103,1;10,0
;;;00:13:27;23,74;24,2;4,0;179;102,9;10,0
;;;00:13:28;23,72;24,0;4,0;160;101,9;10,0
;;;00:13:28;23,69;23,8;4,1;233;101,8;10,0
;;;00:13:29;23,67;23,6;4,2;258;100,7;10,0
;;;00:13:29;23,65;23,4;4,2;139;100,7;10,0
;;;00:13:30;23,62;23,2;4,3;173;100,7;10,0
;;;00:13:30;23,60;23,1;4,4;243;100,7;10,0
;;;00:13:31;23,58;22,8;4,4;94;99,7;10,0
;;;00:13:32;23,54;22,6;4,5;125;99,6;10,0
;;;00:13:32;23,52;22,4;4,6;649;99,6;10,0
;;;00:13:32;23,50;22,2;4,6;271;99,2;10,0
;;;00:13:33;23,47;22,1;4,7;193;98,6;10,0
;;;00:13:33;23,45;21,9;4,8;249;98,2;10,0
;;;00:13:34;23,43;21,7;4,9;174;97,5;10,0
;;;00:13:35;23,40;21,6;5,0;135;97,0;10,0
;;;00:13:35;23,38;21,4;5,0;219;96,4;10,0
;;;00:13:35;23,36;21,2;5,0;263;96,4;10,0
;;;00:13:36;23,33;21,1;5,0;167;95,4;10,0
;;;00:13:36;23,31;20,9;5,1;328;95,3;10,0
;;;00:13:37;23,28;20,7;5,2;213;95,3;10,0
;;;00:13:37;23,25;20,6;5,2;174;95,2;10,0
;;;00:13:38;23,23;20,4;5,4;163;94,2;10,0
;;;00:13:38;23,20;20,2;5,4;218;94,5;10,0
;;;00:13:39;23,18;20,1;5,4;271;95,3;10,0
;;;00:13:39;23,16;20,0;5,4;201;95,3;10,0
;;;00:13:40;23,14;19,8;5,5;88;95,3;10,0
;;;00:13:41;23,10;19,7;5,6;238;95,3;10,0
;;;00:13:41;23,08;19,5;5,7;562;95,3;10,0
;;;00:13:41;23,06;19,4;5,7;193;95,2;9,9
;;;00:13:42;23,03;19,3;5,8;199;94,2;9,4
;;;00:13:42;23,01;19,2;5,8;245;94,2;9,6
;;;00:13:43;22,98;19,1;5,7;204;94,2;10,0
;;;00:13:43;22,96;19,0;5,8;147;94,0;10,0
;;;00:13:44;22,94;18,9;5,9;235;93,2;10,0
;;;00:13:44;22,91;18,8;5,9;151;93,2;10,0
;;;00:13:45;22,89;18,7;6,0;235;93,2;10,0
;;;00:13:45;22,87;18,6;6,1;267;93,2;10,0
;;;00:13:46;22,84;18,5;6,2;167;92,3;10,0
;;;00:13:46;22,82;18,4;6,1;219;92,1;10,0
;;;00:13:47;22,80;18,3;6,1;194;92,8;10,0
;;;00:13:47;22,78;18,3;6,1;201;93,2;10,0
;;;00:13:48;22,75;18,2;6,2;219;92,6;10,0
;;;00:13:48;22,73;18,1;6,3;229;92,1;10,0
;;;00:13:49;22,71;18,0;6,3;157;92,1;10,0
;;;00:13:49;22,69;18,0;6,5;195;92,1;10,0
;;;00:13:49;22,66;17,9;6,6;170;91,9;10,0
;;;00:13:50;22,64;17,9;6,4;202;91,0;9,9
;;;00:13:50;22,62;17,8;6,4;203;91,0;9,9
;;;00:13:51;22,59;17,7;6,3;207;91,0;10,0
;;;00:13:51;22,57;17,7;6,4;237;91,0;10,0
;;;00:13:52;22,55;17,6;6,5;222;89,9;10,0
;;;00:13:52;22,52;17,6;6,6;236;89,9;10,0
;;;00:13:53;22,50;17,5;6,6;188;89,9;10,0
;;;00:13:53;22,48;17,5;6,7;201;89,9;10,0
;;;00:13:54;22,46;17,4;6,6;164;90,6;10,0
;;;00:13:54;22,43;17,4;6,5;207;91,0;10,0
;;;00:13:55;22,41;17,4;6,5;268;90,3;10,0
;;;00:13:55;22,38;17,3;6,5;175;89,9;10,0
;;;00:13:56;22,35;17,3;6,6;184;88,3;10,0
;;;00:13:56;22,33;17,2;6,8;201;87,8;10,0
;;;00:13:57;22,30;17,2;6,9;164;88,6;10,0
;;;00:13:57;22,28;17,2;6,8;201;88,8;10,0
;;;00:13:58;22,26;17,2;6,6;227;88,8;10,0
;;;00:13:58;22,24;17,1;6,6;222;88,8;10,0
;;;00:13:59;22,21;17,1;6,6;205;88,8;10,0
;;;00:13:59;22,19;17,1;6,7;207;88,8;10,0
;;;00:14:00;22,17;17,1;6,8;203;88,5;10,0
;;;00:14:00;22,14;17,0;6,9;219;87,8;10,0
;;;00:14:01;22,12;17,0;6,9;219;87,8;10,0
;;;00:14:01;22,09;17,0;6,8;243;87,8;10,0
;;;00:14:02;22,07;17,0;6,6;215;87,5;10,0
;;;00:14:02;22,05;17,0;6,6;264;86,7;10,0
;;;00:14:02;22,02;17,0;6,6;184;86,7;10,0
;;;00:14:03;22,00;17,0;6,7;196;86,7;10,0
;;;00:14:03;21,98;16,9;6,7;243;86,7;10,0
;;;00:14:04;21,96;16,9;6,8;171;86,7;10,0
;;;00:14:04;21,93;16,9;7,0;243;86,7;10,0
;;;00:14:05;21,91;16,9;6,8;189;86,7;10,0
;;;00:14:05;21,89;16,9;6,6;180;86,7;10,0
;;;00:14:06;21,87;16,9;6,6;164;86,7;10,0
;;;00:14:06;21,84;16,9;6,6;213;86,7;9,9
;;;00:14:07;21,82;16,9;6,6;195;86,0;10,0
;;;00:14:07;21,79;16,9;6,7;201;85,6;10,0
;;;00:14:08;21,77;16,9;6,7;187;85,6;10,0
;;;00:14:08;21,75;17,0;6,8;195;85,6;10,0
;;;00:14:09;21,72;17,0;6,7;200;85,6;10,0
;;;00:14:09;21,70;17,0;6,5;227;85,6;10,0
;;;00:14:09;21,68;17,0;6,5;257;85,4;10,0
;;;00:14:10;21,65;17,0;6,5;187;84,5;10,0
;;;00:14:11;21,63;17,0;6,6;152;84,7;10,0
;;;00:14:11;21,61;17,0;6,7;284;85,6;10,0
;;;00:14:11;21,59;17,1;6,8;225;85,6;10,0
;;;00:14:12;21,56;17,1;7,0;227;85,6;10,0
;;;00:14:12;21,54;17,1;6,8;219;85,6;10,0
;;;00:14:13;21,52;17,1;6,6;189;84,0;10,0
;;;00:14:13;21,50;17,2;6,5;188;83,4;10,0
;;;00:14:14;21,47;17,2;6,6;195;83,4;10,0
;;;00:14:14;21,45;17,2;6,6;176;83,4;10,0
;;;00:14:15;21,43;17,3;6,7;211;83,4;10,0
;;;00:14:15;21,40;17,3;6,8;225;83,4;10,0
;;;00:14:16;21,38;17,3;6,8;225;84,0;10,0
;;;00:14:16;21,36;17,4;6,7;251;84,5;10,0
;;;00:14:17;21,34;17,4;6,5;215;84,4;10,0
;;;00:14:17;21,31;17,5;6,5;164;83,4;10,0
;;;00:14:17;21,29;17,5;6,5;274;83,4;10,0
;;;00:14:18;21,26;17,6;6,6;249;83,4;9,9
;;;00:14:19;21,23;17,6;6,8;98;82,9;10,0
;;;00:14:19;21,20;17,7;6,9;224;82,4;10,0
;;;00:14:20;21,18;17,7;6,9;250;82,4;10,0
;;;00:14:20;21,16;17,8;6,6;172;82,4;9,9
;;;00:14:21;21,14;17,8;6,5;184;82,4;10,0
;;;00:14:21;21,11;17,9;6,5;181;82,4;10,0
;;;00:14:22;21,09;17,9;6,6;215;82,4;10,0
;;;00:14:22;21,07;18,0;6,7;195;82,4;10,0
;;;00:14:22;21,05;18,0;6,7;188;82,4;10,0
;;;00:14:23;21,02;18,1;6,8;204;82,4;10,0
;;;00:14:23;21,00;18,1;6,9;173;82,4;10,0
;;;00:14:24;20,98;18,2;6,6;316;81,3;10,0
;;;00:14:24;20,95;18,2;6,5;219;81,3;10,0
;;;00:14:25;20,93;18,3;6,4;231;81,3;10,0
;;;00:14:25;20,91;18,3;6,5;227;81,3;10,0
;;;00:14:26;20,88;18,4;6,6;219;81,3;10,0
;;;00:14:27;20,84;18,5;6,8;67;81,3;9,9
;;;00:14:27;20,82;18,6;6,8;1362;81,3;9,8
;;;00:14:28;20,80;18,6;6,7;348;81,3;9,9
;;;00:14:28;20,78;18,7;6,5;158;81,3;10,0
