;;;Temps;Profondeur (m);Surconsommation (%);Pression béton (bar);Vitesse d'avancement (m/h);Couple de rotation (bar);Vitesse de rotation (rev/min)
;;;00:05:03;20,84;100,4;1,0;251;139,3;20,0
;;;00:05:03;20,86;100,4;1,0;257;139,3;20,0
;;;00:05:03;20,89;100,4;1,0;284;139,3;20,0
;;;00:05:04;20,91;100,4;1,0;251;139,3;20,0
;;;00:05:04;20,93;100,4;1,0;243;139,3;20,0
;;;00:05:05;20,96;100,4;1,0;341;139,3;20,0
;;;00:05:05;20,98;100,4;1,0;243;139,3;20,0
;;;00:05:05;21,00;100,4;1,0;235;139,3;20,0
;;;00:05:06;21,03;100,4;1,0;243;139,3;20,0
;;;00:05:06;21,05;100,4;1,0;243;140,4;20,0
;;;00:05:07;21,07;100,4;1,0;257;140,4;20,0
;;;00:05:07;21,10;100,4;1,0;308;140,4;20,5
;;;00:05:07;21,12;100,4;1,0;243;140,4;21,0
;;;00:05:08;21,14;100,4;1,0;236;140,4;21,0
;;;00:05:08;21,17;100,4;1,0;268;140,4;20,0
;;;00:05:09;21,19;100,4;1,0;215;140,4;20,0
;;;00:05:09;21,21;100,4;1,0;284;140,4;19,9
;;;00:05:09;21,24;100,4;1,0;243;140,4;19,9
;;;00:05:10;21,26;100,4;1,0;236;140,6;19,9
;;;00:05:10;21,29;100,4;1,0;284;141,5;20,0
;;;00:05:11;21,31;100,4;1,0;272;141,5;20,0
;;;00:05:11;21,33;100,4;1,0;246;141,8;20,0
;;;00:05:11;21,36;100,4;1,0;193;142,6;20,0
;;;00:05:12;21,38;100,4;1,0;248;142,6;20,0
;;;00:05:12;21,41;100,4;1,0;284;142,6;20,0
;;;00:05:13;21,43;100,4;1,0;215;142,6;20,0
;;;00:05:13;21,45;100,4;1,0;219;143,5;19,9
;;;00:05:13;21,48;100,4;1,0;268;143,6;19,9
;;;00:05:14;21,50;100,4;1,0;243;143,6;19,9
;;;00:05:14;21,52;100,4;1,0;268;143,6;19,9
;;;00:05:15;21,54;100,4;1,0;253;143,6;19,9
;;;00:05:15;21,56;100,4;1,0;219;143,6;20,0
;;;00:05:15;21,59;100,4;1,0;260;143,6;20,0
;;;00:05:16;21,61;100,4;1,0;250;143,9;20,0
;;;00:05:16;21,63;100,4;1,0;211;145,8;20,0
;;;00:05:17;21,66;100,4;1,0;229;145,8;20,0
;;;00:05:17;21,68;100,4;1,0;308;145,8;20,0
;;;00:05:17;21,70;100,4;1,0;235;145,8;20,0
;;;00:05:18;21,73;100,4;1,0;264;145,5;20,2
;;;00:05:18;21,75;100,4;1,0;243;144,7;21,0
;;;00:05:19;21,77;100,4;1,0;234;144,7;21,0
;;;00:05:19;21,80;100,4;1,0;341;144,7;20,2
;;;00:05:19;21,82;100,4;1,0;227;144,7;20,0
;;;00:05:20;21,84;100,4;1,0;235;144,7;20,0
;;;00:05:20;21,87;100,4;1,0;250;145,8;19,9
;;;00:05:21;21,89;100,4;1,0;227;145,8;19,9
;;;00:05:21;21,91;100,4;1,0;251;145,8;20,0
;;;00:05:21;21,94;100,4;1,0;257;145,8;20,0
;;;00:05:22;21,96;100,4;1,0;268;146,0;20,2
;;;00:05:22;21,98;100,4;1,0;251;146,9;20,9
;;;00:05:23;22,01;100,4;1,0;250;146,9;20,9
;;;00:05:23;22,03;100,4;1,0;211;147,8;20,1
;;;00:05:24;22,05;100,4;1,0;229;148,0;20,0
;;;00:05:24;22,07;100,4;1,0;414;148,0;20,0
;;;00:05:24;22,10;100,4;1,0;254;146,9;20,0
;;;00:05:25;22,12;100,4;1,0;249;146,9;20,0
;;;00:05:25;22,14;100,4;1,0;253;147,7;20,0
;;;00:05:26;22,17;100,4;1,0;213;148,0;20,0
;;;00:05:26;22,20;100,4;1,0;321;147,4;19,9
;;;00:05:26;22,23;100,4;1,0;206;146,9;19,8
;;;00:05:27;22,25;100,4;1,0;222;147,1;19,8
;;;00:05:27;22,27;100,4;1,0;230;148,0;20,0
;;;00:05:28;22,29;100,4;1,0;207;148,0;20,0
;;;00:05:28;22,32;100,4;1,0;253;148,0;20,0
;;;00:05:29;22,34;100,4;1,0;236;148,0;20,0
;;;00:05:29;22,36;100,4;1,0;251;148,3;20,0
;;;00:05:29;22,39;100,4;1,0;243;149,0;19,9
;;;00:05:30;22,41;100,4;1,0;236;149,0;19,9
;;;00:05:30;22,43;100,4;1,0;276;148,1;20,0
;;;00:05:31;22,46;100,4;1,0;259;148,0;20,0
;;;00:05:31;22,48;100,4;1,0;236;148,0;20,0
;;;00:05:31;22,50;100,4;1,0;276;148,0;20,0
;;;00:05:32;22,52;100,4;1,0;181;148,0;20,0
;;;00:05:32;22,55;100,4;1,0;276;150,1;20,0
;;;00:05:33;22,57;100,4;1,0;251;150,1;20,0
;;;00:05:33;22,59;100,4;1,0;209;150,1;20,0
;;;00:05:33;22,62;100,4;1,0;276;150,1;19,9
;;;00:05:34;22,64;100,4;1,0;237;150,0;19,9
;;;00:05:34;22,67;100,4;1,0;292;149,0;20,0
;;;00:05:35;22,69;100,4;1,0;190;149,0;20,0
;;;00:05:35;22,71;100,4;1,0;201;149,7;20,0
;;;00:05:35;22,74;100,4;1,0;284;150,1;20,0
;;;00:05:36;22,76;100,4;1,0;251;150,1;20,0
;;;00:05:36;22,78;100,4;1,0;250;150,1;19,9
;;;00:05:37;22,80;100,4;1,0;210;150,1;19,9
;;;00:05:37;22,82;100,4;1,0;229;150,1;19,9
;;;00:05:37;22,85;100,4;1,0;251;150,1;20,0
;;;00:05:38;22,87;100,4;1,0;218;150,1;20,0
;;;00:05:38;22,89;100,4;1,0;222;150,1;20,0
;;;00:05:39;22,92;100,4;1,0;268;150,1;20,0
;;;00:05:39;22,94;100,4;1,0;249;150,1;19,9
;;;00:05:40;22,96;100,4;1,0;308;150,1;19,9
;;;00:05:40;22,98;100,4;1,0;243;150,3;19,9
;;;00:05:40;23,01;100,4;1,0;308;151,2;19,8
;;;00:05:41;23,03;100,4;1,0;160;151,2;19,8
;;;00:05:41;23,05;100,4;1,0;308;151,2;19,9
;;;00:05:41;23,07;100,4;1,0;227;151,2;20,0
;;;00:05:42;23,10;100,4;1,0;229;151,2;20,0
;;;00:05:42;23,12;100,4;1,0;203;151,2;20,0
;;;00:05:43;23,14;100,4;1,0;227;151,2;20,0
;;;00:05:43;23,16;100,4;1,0;195;151,2;20,0
;;;00:05:44;23,18;100,4;1,0;195;151,2;20,0
;;;00:05:44;23,21;100,4;1,0;215;151,5;19,9
;;;00:05:44;23,23;100,4;1,0;227;152,3;19,9
;;;00:05:45;23,25;100,4;1,0;215;152,3;19,9
;;;00:05:45;23,27;100,4;1,0;268;152,3;19,9
;;;00:05:46;23,29;100,4;1,0;251;152,3;19,9
;;;00:05:46;23,32;100,4;1,0;243;152,6;19,9
;;;00:05:46;23,34;100,4;1,0;308;153,4;20,0
;;;00:05:47;23,36;100,4;1,0;272;153,4;20,0
;;;00:05:47;23,38;100,4;1,0;222;153,4;20,0
;;;00:05:47;23,41;100,4;1,0;205;153,4;20,0
;;;00:05:48;23,43;100,4;1,0;298;153,4;20,0
;;;00:05:48;23,46;100,4;1,0;188;153,4;20,0
;;;00:05:49;23,48;100,4;1,0;203;153,4;20,0
;;;00:05:49;23,50;100,4;1,0;215;153,4;20,0
;;;00:05:50;23,52;100,4;1,0;219;153,4;20,0
;;;00:05:50;23,55;100,4;1,0;222;154,0;20,0
;;;00:05:50;23,57;100,4;1,0;219;154,4;20,0
;;;00:05:51;23,59;100,4;1,0;227;154,4;20,0
;;;00:05:51;23,61;100,4;1,0;215;155,5;19,9
;;;00:05:52;23,63;100,4;1,0;227;155,5;19,9
;;;00:05:52;23,65;100,4;1,0;209;155,5;20,0
;;;00:05:53;23,68;100,4;1,0;284;155,5;20,0
;;;00:05:53;23,70;100,4;1,0;251;155,5;20,0
;;;00:05:53;23,72;100,4;1,0;236;155,5;20,0
;;;00:05:54;23,74;100,4;1,0;353;155,5;20,0
;;;00:05:54;23,77;100,4;1,0;245;156,1;20,0
;;;00:05:55;23,79;100,4;1,0;236;156,6;20,0
;;;00:05:55;23,81;100,4;1,0;161;157,1;20,0
;;;00:05:55;23,83;100,4;1,0;331;157,7;20,0
;;;00:05:56;23,85;100,4;1,0;276;157,7;20,0
;;;00:05:56;23,88;100,4;1,0;197;157,7;20,0
;;;00:05:57;23,90;100,4;1,0;229;157,7;20,0
;;;00:05:57;23,92;100,4;1,0;300;157,7;20,0
;;;00:05:57;23,94;100,4;1,0;235;157,7;19,9
;;;00:05:58;23,96;100,4;1,0;202;157,7;19,9
;;;00:05:58;23,98;100,4;1,0;227;157,7;20,0
;;;00:05:59;24,01;100,4;1,0;202;157,7;20,0
;;;00:05:59;24,03;100,4;1,0;251;158,2;20,0
;;;00:05:59;24,05;100,4;1,0;235;158,8;20,0
;;;00:06:00;24,07;100,4;1,0;229;158,8;20,0
;;;00:06:00;24,10;100,4;1,0;227;158,8;20,0
;;;00:06:01;24,12;100,4;1,0;292;158,8;20,0
;;;00:06:01;24,14;100,4;1,0;201;158,8;20,0
;;;00:06:01;24,16;100,4;1,0;253;158,8;20,0
;;;00:06:02;24,18;100,4;1,0;207;158,9;20,0
;;;00:06:02;24,20;100,4;1,0;341;159,8;19,9
;;;00:06:03;24,23;100,4;1,0;213;159,8;19,9
;;;00:06:03;24,25;100,4;1,0;215;159,8;20,0
;;;00:06:04;24,27;100,4;1,0;243;159,8;20,0
;;;00:06:04;24,29;100,4;1,0;195;159,8;20,0
;;;00:06:04;24,32;100,4;1,0;251;159,8;20,0
;;;00:06:05;24,34;100,4;1,0;259;159,8;20,0
;;;00:06:05;24,36;100,4;1,0;222;159,8;20,0
;;;00:06:06;24,38;100,4;1,0;227;159,8;20,0
;;;00:06:06;24,40;100,4;1,0;209;159,8;19,9
;;;00:06:06;24,42;100,4;1,0;227;159,8;19,9
;;;00:06:07;24,44;100,4;1,0;251;159,8;19,9
;;;00:06:07;24,47;100,4;1,0;202;160,8;20,0
;;;00:06:08;24,49;100,4;1,0;211;160,9;20,0
;;;00:06:08;24,51;100,4;1,0;181;160,9;20,0
;;;00:06:08;24,53;100,4;1,0;308;160,9;20,0
;;;00:06:09;24,56;100,4;1,0;219;160,9;20,0
;;;00:06:09;24,58;100,4;1,0;247;160,9;20,0
;;;00:06:10;24,60;100,4;1,0;243;160,9;20,0
;;;00:06:10;24,62;100,4;1,0;215;162,2;20,0
;;;00:06:11;24,64;100,4;1,0;195;163,1;20,0
;;;00:06:11;24,66;100,4;1,0;227;163,1;20,0
;;;00:06:11;24,68;100,4;1,0;188;163,1;19,9
;;;00:06:12;24,70;100,4;1,0;266;163,1;19,9
;;;00:06:12;24,73;100,4;1,0;194;163,1;19,9
;;;00:06:13;24,75;100,4;1,0;188;163,1;19,9
;;;00:06:13;24,77;100,4;1,0;195;163,1;19,9
;;;00:06:14;24,79;100,4;1,0;182;163,1;19,9
;;;00:06:14;24,82;100,4;1,0;195;163,1;19,9
;;;00:06:15;24,84;100,4;1,0;170;163,1;19,9
;;;00:06:15;24,86;100,4;1,0;222;163,5;20,0
;;;00:06:16;24,88;100,4;1,0;201;164,2;20,0
;;;00:06:16;24,91;100,4;1,0;189;164,2;20,0
;;;00:06:17;24,94;100,4;1,0;213;164,2;20,0
;;;00:06:17;24,96;100,4;1,0;200;164,2;20,0
;;;00:06:18;24,98;100,4;1,0;227;164,2;20,0
;;;00:06:18;25,00;100,4;1,0;172;164,0;20,0
;;;00:06:18;25,02;100,4;1,0;138;163,1;20,0
;;;00:06:19;25,04;100,4;1,0;167;163,1;20,0
;;;00:06:19;25,06;100,4;1,0;195;164,2;20,0
;;;00:06:20;25,09;100,4;1,0;243;164,2;20,0
;;;00:06:20;25,11;100,4;1,0;158;165,0;20,0
;;;00:06:21;25,13;100,4;1,0;207;165,2;20,0
;;;00:06:21;25,15;100,4;1,0;219;165,2;20,0
;;;00:06:22;25,17;100,4;1,0;182;165,2;20,0
;;;00:06:22;25,20;100,4;1,0;176;166,2;20,0
;;;00:06:23;25,22;100,4;1,0;170;166,3;20,0
;;;00:06:23;25,24;100,4;1,0;218;166,3;19,9
;;;00:06:24;25,26;100,4;1,0;170;166,3;19,9
;;;00:06:24;25,29;100,4;1,0;164;166,3;19,9
;;;00:06:25;25,31;100,4;1,0;208;166,3;19,9
;;;00:06:25;25,33;100,4;1,0;199;166,3;20,0
;;;00:06:26;25,36;100,4;1,0;240;166,6;20,0
;;;00:06:27;25,38;100,4;1,0;175;168,5;19,8
;;;00:06:27;25,40;100,4;1,0;157;168,0;19,9
;;;00:06:28;25,43;100,4;1,0;178;167,4;19,9
;;;00:06:28;25,45;100,4;1,0;149;166,6;19,9
;;;00:06:29;25,47;100,4;1,0;158;165,2;20,0
;;;00:06:29;25,49;100,4;1,0;158;166,3;20,0
;;;00:06:30;25,51;100,4;1,0;158;167,4;20,0
;;;00:06:30;25,53;100,4;1,0;182;167,4;19,9
;;;00:06:31;25,55;100,4;1,0;158;167,4;19,9
;;;00:06:31;25,57;100,4;1,0;189;166,9;19,9
;;;00:06:32;25,60;100,4;1,0;207;166,3;20,0
;;;00:06:32;25,62;100,4;1,0;195;167,7;20,0
;;;00:06:33;25,64;100,4;1,0;176;168,5;20,0
;;;00:06:33;25,66;100,4;1,0;170;169,2;20,0
;;;00:06:34;25,68;100,4;1,0;181;169,6;20,0
;;;00:06:34;25,70;100,4;1,0;158;169,6;20,0
;;;00:06:35;25,72;100,4;1,0;164;169,6;20,0
;;;00:06:35;25,75;100,4;1,0;176;170,4;20,0
;;;00:06:36;25,77;100,4;1,0;154;170,6;20,0
;;;00:06:36;25,79;100,4;1,0;144;171,5;20,0
;;;00:06:37;25,81;100,4;1,0;146;171,7;20,0
;;;00:06:37;25,84;100,4;1,0;201;171,7;19,9
;;;00:06:38;25,86;100,4;1,0;176;171,7;19,9
;;;00:06:38;25,88;100,4;1,0;160;173,6;19,9
;;;00:06:39;25,90;100,4;1,0;166;173,9;19,9
;;;00:06:39;25,92;100,4;1,0;164;172,9;19,9
;;;00:06:40;25,94;100,4;1,0;182;172,8;19,9
;;;00:06:40;25,96;100,4;1,0;140;173,7;20,0
;;;00:06:41;25,98;100,4;1,0;182;173,9;20,0
;;;00:06:41;26,01;100,4;1,0;195;175,0;19,9
;;;00:06:49;26,02;100,4;1,0;7;176,6;20,0
;;;00:06:49;26,02;100,4;1,0;0;185,8;20,9
;;;00:06:49;26,02;100,4;1,0;0;185,8;20,9
;;;00:06:49;26,02;100,4;1,0;0;185,8;20,9
;;;00:06:49;26,02;100,4;1,0;22;189,6;20,1
;;;00:06:59;26,02;101,1;1,0;0;172,0;17,5
;;;00:07:09;26,01;101,1;1,0;1;124,5;11,9
;;;00:07:19;26,01;101,1;1,0;0;124,5;11,9
;;;00:07:29;26,01;101,1;1,0;0;124,9;12,0
;;;00:07:31;26,01;101,1;1,0;0;125,3;11,9
;;;00:07:31;26,01;101,1;1,1;0;125,5;12,0
;;;00:07:36;25,99;101,1;1,6;12;126,8;12,0
;;;00:07:36;25,97;100,4;1,8;257;126,4;12,0
;;;00:07:37;25,94;99,8;1,8;282;126,4;12,0
;;;00:07:37;25,92;98,8;1,8;389;126,4;12,0
;;;00:07:37;25,90;97,9;1,8;311;124,2;12,0
;;;00:07:38;25,87;96,5;1,8;360;124,2;12,0
;;;00:07:38;25,85;95,0;1,8;321;124,2;12,0
;;;00:07:38;25,83;93,2;1,9;377;123,4;11,9
;;;00:07:38;25,80;91,3;1,9;320;123,1;11,9
;;;00:07:39;25,78;89,3;2,0;339;123,1;11,9
;;;00:07:39;25,76;87,2;2,1;292;121,8;11,9
;;;00:07:39;25,73;84,8;2,1;438;121,0;11,9
;;;00:07:40;25,71;82,2;2,1;301;121,0;11,9
;;;00:07:40;25,68;79,5;2,2;331;120,7;11,9
;;;00:07:40;25,66;76,7;2,2;321;119,9;12,0
;;;00:07:41;25,64;73,8;2,3;350;119,9;12,0
;;;00:07:41;25,61;70,8;2,3;365;119,9;12,0
;;;00:07:41;25,59;67,6;2,3;291;119,9;12,0
;;;00:07:41;25,56;63,8;2,2;399;119,9;12,0
;;;00:07:42;25,53;60,7;2,2;331;119,9;12,0
;;;00:07:42;25,51;57,4;2,1;324;119,9;12,0
;;;00:07:42;25,48;53,5;2,2;318;119,9;12,0
;;;00:07:43;25,45;50,3;2,3;344;119,9;12,0
;;;00:07:43;25,43;47,4;2,4;292;119,0;12,0
;;;00:07:43;25,40;44,4;2,4;331;118,8;12,0
;;;00:07:44;25,38;41,5;2,5;331;118,8;12,0
;;;00:07:44;25,35;38,6;2,5;309;118,8;12,0
;;;00:07:44;25,33;35,8;2,6;401;118,8;12,0
;;;00:07:45;25,31;33,1;2,6;292;118,8;12,0
;;;00:07:45;25,28;30,5;2,6;360;117,9;12,0
;;;00:07:45;25,26;28,0;2,6;357;116,6;12,0
;;;00:07:46;25,23;25,6;2,6;409;116,6;12,0
;;;00:07:46;25,21;23,3;2,7;519;116,6;12,0
;;;00:07:46;25,18;20,6;2,7;370;116,6;12,0
;;;00:07:47;25,15;18,6;2,7;282;116,6;12,0
;;;00:07:47;25,13;16,8;2,8;292;116,6;12,0
;;;00:07:47;25,10;15,0;2,8;462;115,6;12,0
;;;00:07:48;25,07;12,9;2,8;269;115,6;12,0
;;;00:07:48;25,05;11,6;2,9;302;115,6;12,0
;;;00:07:48;25,02;10,4;3,0;365;115,6;12,0
;;;00:07:48;25,00;9,3;3,1;331;115,6;12,0
;;;00:07:49;24,98;8,2;3,2;350;115,6;12,0
;;;00:07:49;24,95;7,3;3,2;302;115,6;12,0
;;;00:07:49;24,93;6,6;3,3;311;115,6;12,0
;;;00:07:50;24,91;5,9;3,4;398;115,6;12,0
;;;00:07:50;24,88;5,4;3,4;311;115,6;12,0
;;;00:07:50;24,86;4,9;3,5;360;115,6;12,0
;;;00:07:51;24,83;4,6;3,5;292;115,6;12,0
;;;00:07:51;24,81;4,2;3,5;341;115,3;12,0
;;;00:07:51;24,78;4,0;3,5;389;114,5;12,0
;;;00:07:52;24,76;3,9;3,6;311;114,5;12,0
;;;00:07:52;24,74;3,8;3,6;360;114,5;12,0
;;;00:07:53;24,71;3,8;4,0;73;114,5;11,7
;;;00:07:54;24,69;3,9;4,4;74;114,5;11,8
;;;00:07:54;24,67;4,3;4,7;158;114,5;11,3
;;;00:07:55;24,63;4,1;5,0;281;114,5;11,1
;;;00:07:55;24,61;4,3;5,3;194;114,3;11,1
;;;00:07:55;24,59;4,5;5,3;311;113,4;10,9
;;;00:07:56;24,57;4,8;5,6;86;111,6;10,8
;;;00:07:58;24,55;5,1;6,7;68;108,5;10,3
;;;00:07:59;24,52;5,3;8,0;83;108,0;10,0
;;;00:07:59;24,50;5,7;9,5;97;108,0;10,0
;;;00:08:00;24,47;6,0;10,1;73;108,0;9,9
;;;00:08:01;24,45;6,5;12,1;93;108,0;10,0
;;;00:08:02;24,42;6,6;15,0;115;108,0;10,0
;;;00:08:03;24,40;6,9;17,0;365;108,0;10,0
;;;00:08:03;24,38;7,2;18,1;101;107,7;9,8
;;;00:08:04;24,35;7,6;19,3;146;106,9;9,2
;;;00:08:05;24,33;7,8;15,9;167;106,9;9,6
;;;00:08:05;24,30;8,1;12,7;243;106,9;10,0
;;;00:08:05;24,28;8,4;12,6;176;106,9;10,5
;;;00:08:06;24,26;8,7;12,9;299;106,9;10,8
;;;00:08:07;24,23;9,0;12,8;131;107,6;10,7
;;;00:08:07;24,21;9,3;12,5;164;108,0;10,7
;;;00:08:08;24,18;9,4;12,4;232;107,2;10,9
;;;00:08:08;24,15;9,9;12,1;198;106,7;10,8
;;;00:08:09;24,10;10,0;10,8;107;105,8;10,0
;;;00:08:10;24,08;10,1;9,9;430;105,8;10,0
;;;00:08:11;24,06;10,3;10,3;133;103,9;10,0
;;;00:08:11;24,02;10,4;10,5;196;102,6;10,0
;;;00:08:12;24,00;10,6;10,5;201;102,6;10,0
;;;00:08:12;23,97;10,6;10,4;181;102,6;10,0
;;;00:08:13;23,95;10,7;10,4;203;102,6;10,0
;;;00:08:13;23,93;10,8;10,2;175;102,6;10,0
;;;00:08:14;23,91;10,9;9,3;195;102,6;10,0
;;;00:08:15;23,88;10,9;8,7;105;102,2;9,9
;;;00:08:15;23,86;11,0;8,7;195;101,5;9,8
;;;00:08:15;23,84;11,0;8,9;296;101,0;9,9
;;;00:08:16;23,81;11,0;9,0;176;100,4;10,0
;;;00:08:17;23,79;11,1;9,1;205;100,4;9,8
;;;00:08:17;23,77;11,1;9,2;191;100,4;9,5
;;;00:08:17;23,74;11,2;9,2;234;100,4;9,7
;;;00:08:18;23,72;11,2;8,8;198;100,4;10,0
;;;00:08:19;23,70;11,2;8,1;198;101,3;10,0
;;;00:08:19;23,67;11,3;8,0;153;101,5;10,0
;;;00:08:20;23,65;11,3;8,1;169;100,5;10,0
;;;00:08:20;23,63;11,3;8,2;438;100,4;10,0
;;;00:08:21;23,61;11,4;8,3;181;100,4;10,0
;;;00:08:21;23,59;11,4;8,4;138;100,4;10,0
;;;00:08:22;23,56;11,5;8,5;188;99,8;10,0
;;;00:08:22;23,54;11,5;8,6;140;99,4;10,0
;;;00:08:23;23,52;11,6;8,3;195;100,2;10,0
;;;00:08:23;23,50;11,7;7,8;156;100,4;10,0
;;;00:08:24;23,47;11,8;7,5;195;100,4;10,0
;;;00:08:24;23,45;11,8;7,7;195;100,4;10,0
;;;00:08:25;23,43;11,9;7,9;182;100,4;10,0
;;;00:08:25;23,41;12,0;8,1;207;100,4;10,0
;;;00:08:26;23,38;12,1;8,3;189;100,4;10,0
;;;00:08:26;23,36;12,2;8,4;200;100,4;10,0
;;;00:08:27;23,34;12,3;8,6;207;99,6;10,0
;;;00:08:27;23,32;12,5;8,2;195;99,4;10,0
;;;00:08:28;23,29;12,6;7,7;164;99,4;10,0
;;;00:08:28;23,27;12,7;7,6;170;99,4;10,0
;;;00:08:29;23,25;12,9;7,8;188;99,4;10,0
;;;00:08:29;23,22;13,0;8,0;218;99,4;10,0
;;;00:08:30;23,20;13,2;8,2;164;99,4;9,9
;;;00:08:30;23,18;13,3;8,2;250;99,4;9,9
;;;00:08:31;23,16;13,5;8,4;178;99,4;10,0
;;;00:08:31;23,14;13,6;8,4;253;99,4;10,0
;;;00:08:32;23,12;13,8;8,2;195;99,4;10,0
;;;00:08:32;23,09;14,0;7,6;144;99,4;10,0
;;;00:08:33;23,07;14,2;7,4;170;99,4;10,0
;;;00:08:33;23,05;14,4;7,7;219;99,4;9,9
;;;00:08:34;23,03;14,7;7,9;195;99,4;10,0
;;;00:08:35;22,98;14,9;8,3;71;99,4;9,9
;;;00:08:36;22,96;15,2;8,6;324;99,4;9,4
;;;00:08:37;22,93;15,5;8,1;103;99,2;9,3
;;;00:08:37;22,90;15,8;7,5;331;98,3;9,8
;;;00:08:37;22,87;15,9;7,7;166;98,3;9,8
;;;00:08:38;22,85;16,1;7,9;258;98,3;8,7
;;;00:08:39;22,83;16,4;8,1;125;98,3;8,8
;;;00:08:39;22,80;16,6;8,3;130;98,3;10,0
;;;00:08:40;22,78;16,8;8,3;314;98,3;10,0
;;;00:08:40;22,76;17,0;8,4;243;98,3;10,0
;;;00:08:41;22,74;17,2;8,0;145;98,3;10,0
;;;00:08:41;22,72;17,4;7,5;681;98,3;10,0
;;;00:08:42;22,70;17,6;7,4;182;98,3;10,0
;;;00:08:42;22,68;17,8;7,7;170;98,3;10,0
;;;00:08:43;22,66;18,0;7,9;170;98,3;10,0
;;;00:08:43;22,63;18,2;8,1;178;98,3;10,0
;;;00:08:44;22,61;18,5;8,2;213;98,3;9,9
;;;00:08:45;22,58;18,6;8,3;38;98,3;10,0
;;;00:08:45;22,56;18,8;7,7;448;98,3;10,0
;;;00:08:46;22,53;19,0;7,3;303;97,4;10,0
;;;00:08:46;22,51;19,2;7,4;124;97,2;10,0
;;;00:08:47;22,49;19,4;7,7;153;97,2;10,0
;;;00:08:48;22,47;19,6;7,9;186;97,2;10,0
;;;00:08:48;22,44;19,8;8,0;131;97,2;10,0
;;;00:08:49;22,41;19,9;8,1;197;96,4;9,2
;;;00:08:50;22,39;20,1;8,0;156;96,4;8,9
;;;00:08:50;22,37;20,2;7,5;176;97,2;8,8
;;;00:08:51;22,35;20,4;7,2;109;97,0;8,8
;;;00:08:51;22,33;20,5;7,4;251;96,1;9,0
;;;00:08:52;22,31;20,6;7,7;158;96,1;9,2
;;;00:08:52;22,29;20,8;8,0;141;96,1;10,0
;;;00:08:53;22,27;20,9;8,2;195;96,1;9,5
;;;00:08:53;22,24;21,0;8,4;164;96,1;9,0
;;;00:08:54;22,22;21,1;8,5;135;96,1;9,0
;;;00:08:54;22,20;21,3;7,8;170;96,1;9,0
;;;00:08:55;22,18;21,4;7,4;165;96,1;9,0
;;;00:08:56;22,16;21,5;7,6;184;96,1;9,0
;;;00:08:56;22,13;21,6;7,8;190;96,1;9,0
;;;00:08:57;22,11;21,7;8,0;140;96,1;9,0
;;;00:08:57;22,09;21,9;8,1;157;96,1;9,0
;;;00:08:58;22,06;22,0;8,4;159;96,1;9,0
;;;00:08:59;22,04;22,1;8,5;180;96,1;8,9
;;;00:08:59;22,02;22,2;7,8;160;96,1;9,8
;;;00:09:00;22,00;22,3;7,4;146;96,1;9,7
;;;00:09:00;21,98;22,4;7,7;176;96,1;9,0
;;;00:09:01;21,95;22,5;8,1;156;96,1;9,0
;;;00:09:01;21,93;22,6;8,4;135;96,1;9,0
;;;00:09:02;21,91;22,6;8,6;164;96,1;9,0
;;;00:09:02;21,89;22,7;8,8;170;96,1;9,0
;;;00:09:03;21,87;22,9;8,7;180;95,3;9,0
;;;00:09:05;21,83;23,0;7,7;88;95,7;8,9
;;;00:09:05;21,80;23,1;7,9;215;95,0;9,0
;;;00:09:05;21,78;23,2;8,1;181;95,0;9,0
;;;00:09:06;21,76;23,3;8,2;209;95,0;9,6
;;;00:09:06;21,74;23,4;8,4;136;95,0;10,0
;;;00:09:07;21,71;23,4;8,5;144;95,0;10,0
;;;00:09:07;21,69;23,5;8,6;105;95,0;10,0
;;;00:09:08;21,67;23,6;8,0;208;94,3;9,3
;;;00:09:09;21,65;23,7;7,4;173;94,0;9,0
;;;00:09:09;21,63;23,8;7,6;225;95,0;10,0
;;;00:09:10;21,60;23,9;7,9;189;95,0;9,9
;;;00:09:10;21,58;24,0;8,2;153;95,0;9,0
;;;00:09:12;21,55;24,2;8,6;66;95,0;9,0
;;;00:09:12;21,52;24,3;8,8;130;95,0;9,0
;;;00:09:12;21,49;24,4;8,1;227;95,0;9,0
;;;00:09:13;21,47;24,5;7,5;149;94,2;9,8
;;;00:09:14;21,44;24,6;7,8;137;94,0;9,6
;;;00:09:15;21,42;24,7;8,0;148;94,0;9,0
;;;00:09:15;21,40;24,8;8,2;182;94,8;9,0
;;;00:09:16;21,37;24,9;8,3;121;94,9;8,9
;;;00:09:16;21,35;25,0;8,4;194;94,0;8,8
;;;00:09:17;21,33;25,1;8,4;167;94,1;8,8
;;;00:09:17;21,31;25,2;7,7;209;95,0;9,0
;;;00:09:18;21,29;25,3;7,4;156;94,8;9,2
;;;00:09:18;21,27;25,4;7,7;140;94,0;10,0
;;;00:09:19;21,25;25,5;8,0;158;94,0;10,0
;;;00:09:19;21,23;25,5;8,2;156;94,0;10,0
;;;00:09:20;21,21;25,6;8,5;187;94,0;9,3
;;;00:09:21;21,18;25,7;8,7;151;94,0;9,0
;;;00:09:21;21,16;25,8;8,6;191;94,0;9,0
;;;00:09:22;21,14;25,9;7,8;173;94,0;9,0
;;;00:09:22;21,12;26,0;7,4;144;94,8;9,0
;;;00:09:23;21,10;26,1;7,7;136;94,7;9,3
;;;00:09:23;21,07;26,2;8,0;243;94,0;10,0
